First_pokemon_id,Type 1_first,Type 2_first,Second_pokemon_id,Type 1_second,Type 2_second,Height_diff,Weight_diff,Experience_diff,Total_stats_diff,Generation_diff,Legendary_diff,Winner
399,11,17,239,11,10,4,330,8,40,1,0,239
498,5,16,282,17,10,5,260,42,120,1,0,498
649,3,7,489,12,12,-2,-194,40,208,1,0,649
147,3,12,189,12,4,5,235,142,315,-1,0,147
107,17,12,32,3,12,-4,-235,-153,-160,0,0,32
559,6,5,540,14,12,7,552,-115,-162,1,-1,540
28,12,7,44,6,12,1,181,-22,-63,0,0,44
277,6,12,168,9,12,-8,-133,-80,-95,1,0,168
650,0,12,652,9,13,3,49,4,21,0,0,650
638,14,12,393,1,12,3,-30,58,25,2,0,393
215,17,14,290,0,12,14,695,100,285,-1,0,215
576,17,12,231,0,15,4,85,-3,-7,3,0,576
335,5,14,333,16,15,-15,-3488,-183,-250,0,0,335
79,17,13,392,14,12,3,445,-92,-90,-2,0,79
181,0,7,41,4,12,8,281,24,67,1,0,181
208,9,12,685,10,8,-20,-3215,-20,-58,-3,0,685
634,12,12,480,12,12,-1,19,-2,-10,1,0,480
481,12,12,690,12,7,-5,28,-21,-58,-1,0,481
262,12,12,47,13,7,7,393,559,295,1,0,47
87,17,14,59,12,12,6,465,18,50,0,0,59
637,14,12,695,1,2,-1,7,77,90,0,0,695
696,1,2,274,9,12,5,284,5,15,2,0,274
485,16,14,101,8,13,-11,604,-82,-105,3,0,101
484,13,1,661,16,12,7,170,108,179,-1,0,661
721,9,5,631,13,12,-3,-173,73,56,1,0,631
354,6,10,257,5,12,5,1720,2,5,1,0,257
485,16,14,605,0,13,-7,20,-66,-60,-1,0,605
604,0,13,131,17,14,-7,-747,-130,-260,4,0,131
336,5,14,532,3,8,10,312,-10,-30,-1,0,532
298,9,1,179,12,7,-6,-128,-39,-102,1,0,179
260,6,12,358,14,12,-2,-501,-92,-105,-1,0,260
174,17,12,224,16,10,-81,-3750,-37,-105,0,0,174
65,6,12,173,17,12,13,1455,131,241,-1,0,65
793,4,12,247,1,6,24,2042,240,350,4,1,793
530,8,12,437,6,5,13,846,94,120,0,0,437
154,15,7,650,0,12,13,531,117,200,-4,0,154
627,17,15,150,15,17,8,735,102,140,4,0,150
146,17,12,660,9,16,0,-810,13,36,-4,0,660
348,17,1,105,14,12,-2,-116,-5,-23,2,0,348
602,0,9,728,12,12,1,23,86,143,-1,0,728
347,13,12,526,12,12,8,460,-78,-68,-1,0,526
579,12,7,373,17,10,-6,-215,-111,-204,2,0,579
2,9,13,214,1,7,5,109,61,0,-1,0,214
10,17,12,596,17,12,0,45,4,20,-4,0,596
531,11,8,762,13,2,-5,-549,-5,-14,-2,0,531
305,14,4,400,11,17,-3,-674,-47,-132,0,0,305
158,3,7,258,11,14,12,466,200,275,-1,1,158
54,0,13,600,5,12,-4,-210,-102,-160,-4,0,600
424,10,12,728,12,12,31,9450,255,433,-3,1,424
232,0,5,333,16,15,-6,-3060,-64,-30,-1,0,232
162,2,7,114,10,12,12,1650,121,175,0,0,162
59,12,12,118,13,12,4,310,86,100,0,0,59
632,1,12,742,9,12,-10,-785,-120,-201,-1,0,742
180,0,7,690,12,7,-5,-302,-126,-245,-3,0,690
162,2,7,439,17,12,18,2048,207,286,-3,0,162
727,17,1,219,12,14,0,-15,80,75,4,0,727
707,2,6,764,17,12,19,2947,206,180,-1,1,707
6,6,12,47,13,7,3,115,93,160,0,0,6
743,5,12,248,1,6,-8,-270,-105,-152,4,0,248
773,3,4,454,15,12,-7,-293,81,81,2,0,773
286,1,12,680,10,3,3,260,-18,-51,-2,0,286
541,16,2,302,17,7,48,6735,252,410,1,1,541
210,17,10,686,1,16,-1,-17,-26,-130,-3,0,686
503,13,1,62,5,12,8,335,114,195,3,0,503
116,5,12,681,5,12,5,302,89,105,-4,0,116
365,12,7,680,10,3,-3,-98,-103,-161,-2,0,680
462,0,7,463,0,7,6,178,99,180,0,0,463
242,17,12,325,12,12,0,10,8,40,-1,0,242
234,1,11,667,14,12,4,190,19,95,-3,0,234
270,14,7,772,5,7,44,1945,131,180,-4,1,772
200,17,4,393,1,12,-4,-185,26,-45,-1,0,393
181,0,7,351,17,12,-6,-944,57,-10,-1,0,181
665,3,12,39,13,12,3,25,14,40,4,0,39
475,12,12,402,17,12,0,-470,1,5,1,0,475
383,17,12,722,6,12,58,1526,128,233,-3,0,383
401,11,17,580,12,7,8,1356,114,172,-2,0,580
123,9,12,609,9,12,5,284,31,155,-4,0,123
502,13,0,123,9,12,-2,-230,-21,-105,3,0,502
240,11,10,93,12,7,-7,-294,-7,-10,1,0,93
646,11,12,468,9,12,9,542,186,260,1,0,646
89,3,16,470,17,12,0,-3,0,0,-3,0,89
570,1,12,222,12,12,-4,235,11,31,3,0,570
643,17,7,42,4,12,0,-158,-51,-10,4,0,643
560,6,5,316,0,7,8,1380,78,72,2,0,316
126,17,12,622,1,5,-7,-220,-112,-193,-4,0,126
278,6,5,184,13,7,-9,-555,-99,-130,1,0,184
604,0,13,130,17,12,-4,-292,-16,-80,4,0,130
558,6,12,573,6,12,-1,-11,-1,-8,0,0,573
411,16,14,220,0,12,0,880,2,10,1,0,411
515,12,12,598,17,10,2,780,-49,6,-1,0,598
576,17,12,530,8,12,-12,-776,-62,-27,1,0,576
268,15,1,458,0,12,18,1986,225,376,-2,0,268
633,1,12,113,10,12,12,746,115,190,4,0,633
368,12,12,101,8,13,-3,402,18,53,2,0,101
371,15,14,61,17,12,-5,774,-14,-60,2,0,61
248,1,6,339,3,12,-1,-52,9,25,-1,0,339
256,5,12,30,13,12,-28,-440,-115,-228,1,0,30
691,1,7,593,5,12,-1,-35,13,65,0,0,691
118,13,12,349,17,1,-12,-878,-93,-120,-2,0,349
216,8,12,30,13,12,-28,-640,-70,-3,1,0,216
292,0,12,52,0,9,4,61,15,-80,2,0,52
120,10,15,256,5,12,3,940,27,135,-1,0,256
178,12,7,456,15,16,2,-358,-18,-88,-2,0,178
148,6,12,343,0,12,2,73,33,125,-2,0,343
693,6,12,68,17,5,1,40,-61,-26,4,0,68
547,14,12,719,9,12,11,766,207,287,-2,0,547
347,13,12,589,10,12,14,715,97,139,-2,0,589
222,12,12,568,12,12,3,-470,-80,-85,-3,0,568
166,14,12,559,6,5,-6,-515,124,182,-4,0,166
50,9,13,306,14,4,-8,-398,-95,-123,-2,0,306
226,4,12,509,17,7,-4,-572,-9,-45,-2,0,226
2,9,13,594,5,12,-2,-270,0,0,-4,0,2
50,9,13,134,11,14,-6,-320,-21,-60,0,0,134
667,14,12,96,13,12,-4,-210,2,10,4,0,667
260,6,12,215,17,14,-13,-581,-99,-125,0,0,215
380,15,0,694,0,16,4,-205,-98,-129,-2,0,694
496,12,12,485,16,14,1,445,18,90,0,0,496
310,9,12,153,15,17,-9,-360,-114,-200,2,0,153
349,17,1,663,16,12,12,78,-73,-60,-2,0,349
516,10,15,130,17,12,16,2483,173,195,3,0,516
549,17,12,100,8,13,-10,13,208,290,3,0,549
462,0,7,690,12,7,-6,-177,-31,-86,-1,0,690
112,9,14,465,3,12,16,1161,44,115,-3,0,465
117,12,12,370,15,14,2,-1025,-84,-55,-2,0,370
549,17,12,54,0,13,-7,-286,209,295,3,0,549
478,8,12,593,5,12,3,-81,112,190,-1,0,478
766,3,12,591,12,12,-1,-100,-222,36,1,0,766
677,11,12,17,0,13,8,1448,141,290,4,0,677
251,10,12,259,3,12,-1,100,-6,-30,0,0,251
53,0,9,494,2,10,-9,-655,-128,-195,-3,0,494
746,14,12,494,2,10,-16,-915,-199,-245,2,0,494
475,12,12,723,6,12,-6,-90,-73,-59,-2,0,475
305,14,4,238,6,15,0,-348,-54,-132,1,0,305
288,12,12,524,10,7,-15,-100,-32,-90,-1,0,288
291,0,7,470,17,12,7,221,113,70,-1,0,291
154,15,7,325,12,12,12,480,128,255,-2,0,154
638,14,12,359,12,12,4,390,95,130,2,0,638
19,0,13,369,13,12,-17,-230,18,-63,-2,0,19
526,12,12,203,9,7,5,335,191,285,2,0,526
129,17,12,695,1,2,5,217,98,150,-4,0,129
215,17,14,719,9,12,16,705,109,177,-4,0,719
518,3,12,118,13,12,12,1376,175,200,3,0,518
127,17,12,287,12,12,8,75,98,200,-2,0,127
559,6,5,214,1,7,5,534,65,13,3,0,214
762,13,2,86,17,14,6,455,110,179,5,0,762
557,9,12,501,10,12,13,-2370,54,3,1,0,557
282,17,10,605,0,13,-5,-305,16,45,-2,0,282
612,10,1,731,6,7,0,-8,-76,-90,-1,0,731
387,8,12,311,9,5,-1,-267,-2,-5,0,0,311
143,17,11,116,5,12,11,1698,28,80,0,0,116
14,0,12,162,2,7,-19,-2071,-231,-405,0,0,162
570,1,12,492,2,10,4,170,96,146,1,0,570
549,17,12,127,17,12,-9,-236,116,160,3,0,549
484,13,1,212,14,12,1,115,-16,-46,2,0,212
524,10,7,222,12,12,5,285,34,95,2,0,524
400,11,17,151,15,17,1,526,-29,-85,2,0,151
375,17,1,255,12,12,-1,-252,76,218,1,0,255
116,5,12,490,12,7,9,483,15,44,-3,0,490
369,13,12,505,13,5,14,81,-12,-32,-1,0,505
283,17,10,254,12,12,1,107,78,70,1,0,254
49,9,13,268,15,1,-15,-1966,-206,-280,-1,0,268
522,9,12,177,12,12,-8,-70,39,110,2,0,522
579,12,7,691,1,7,-2,-69,-21,-106,0,0,691
462,0,7,259,3,12,3,-2,76,64,2,0,259
569,1,12,796,15,4,-3,13,-214,-319,-1,-1,569
145,12,12,148,6,12,-6,-185,-119,-200,0,0,148
306,14,4,290,0,12,10,384,161,313,0,0,306
581,12,7,549,17,12,9,276,-50,-112,1,0,549
81,15,10,70,14,12,-9,-365,-80,-100,0,0,81
179,12,7,517,9,12,-4,-878,-29,-93,-2,0,179
147,3,12,629,15,7,-6,-75,7,-42,-4,0,147
274,9,12,302,17,7,3,121,88,135,0,0,274
621,1,5,271,6,7,-32,-1872,-236,-332,3,-1,271
669,8,6,318,12,12,-3,-132,7,35,2,0,318
487,15,12,527,14,5,-11,-370,-175,-228,0,0,527
385,12,12,160,2,12,-8,187,94,140,2,0,160
49,9,13,636,14,12,1,-4,6,30,-4,0,636
793,4,12,372,17,10,26,2131,248,392,3,1,793
572,9,12,353,6,10,4,65,113,193,2,0,572
296,17,9,599,5,12,2,-5,53,15,-2,0,296
771,4,12,323,12,4,8,215,146,335,3,0,771
385,12,12,323,12,4,8,200,116,250,0,0,385
523,11,12,519,6,12,-8,-421,-59,-15,0,0,519
698,0,6,98,17,12,8,248,11,55,4,0,698
472,12,12,295,17,9,0,-122,50,142,1,0,472
643,17,7,620,0,15,-1,-1758,-4,-2,0,0,643
450,3,12,700,16,5,-12,-2195,-134,-217,-1,-1,700
583,3,12,450,3,12,7,490,47,134,1,0,583
247,1,6,7,6,7,-11,-797,-174,-204,1,0,7
614,10,1,638,14,12,0,523,13,29,0,0,614
15,0,12,182,0,13,2,14,22,-45,-1,0,182
624,8,12,68,17,5,-8,-525,-169,-207,4,0,68
167,9,12,761,13,17,4,-9,0,-2,-4,0,167
157,11,7,141,17,7,-48,-1796,72,40,0,1,157
175,17,12,697,1,2,5,-712,-31,-70,-3,0,697
791,7,2,85,6,12,-12,-870,-126,-255,5,0,85
54,0,13,214,1,7,5,279,-20,-100,-1,0,214
50,9,13,406,17,12,2,-1,22,65,-2,0,50
585,15,12,463,0,7,6,965,88,146,1,0,585
675,11,12,343,0,12,-2,-92,-90,-95,2,0,343
369,13,12,392,14,12,21,515,1,33,0,0,392
30,13,12,198,9,12,31,592,-64,-52,-1,0,30
406,17,12,403,17,12,-11,-183,-54,-155,0,0,403
627,17,15,173,17,12,6,715,110,181,3,0,173
671,8,6,395,14,12,4,203,182,260,2,0,671
359,12,12,657,0,3,10,44,62,41,-2,0,657
117,12,12,707,2,6,-20,-2645,-229,-295,-4,-1,707
86,17,14,377,10,14,-3,-720,-112,-185,-2,0,86
699,0,6,454,15,12,7,145,178,200,1,0,699
440,17,12,615,6,12,2,-145,79,90,-1,0,615
406,17,12,542,17,2,-36,-3273,-190,-350,-1,-1,542
231,0,15,209,0,7,-6,-175,99,115,0,0,209
116,5,12,790,11,12,-6,-4548,-21,-59,-5,0,116
40,13,10,226,4,12,8,542,167,205,-1,0,40
514,3,16,602,0,9,7,1727,108,155,-1,0,514
629,15,7,74,5,12,-1,-385,35,162,4,0,629
217,14,12,628,15,7,0,-45,47,-65,-3,0,628
613,10,1,189,12,4,7,324,81,141,3,0,613
597,17,10,386,8,12,2,147,75,89,2,0,597
555,9,12,682,5,12,-8,-274,-117,-202,0,0,682
766,3,12,395,14,12,4,70,116,221,3,0,766
493,2,10,378,15,9,4,322,73,55,1,0,493
47,13,7,711,2,11,-22,-3175,-248,-415,-4,-1,711
619,0,15,451,3,12,-11,-275,-170,-198,1,0,451
105,14,12,599,5,12,-3,-231,-97,-137,-4,0,599
692,1,7,126,17,12,8,315,120,215,4,0,692
74,5,12,693,6,12,1,125,-27,-79,-4,0,693
45,12,4,315,0,10,0,0,42,4,-2,0,315
596,17,12,770,15,11,-22,-2205,-45,-227,-1,0,596
595,5,12,392,14,12,8,860,68,80,2,0,392
102,8,13,54,0,13,5,105,164,195,0,0,102
742,9,12,666,3,12,-4,105,-46,16,1,0,742
343,0,12,407,2,12,1,-244,91,100,0,0,343
438,6,5,604,0,13,8,497,188,274,-1,0,438
111,9,14,294,17,9,-1,-1,21,105,-2,0,111
468,9,12,342,3,12,0,-9,-87,-130,1,0,342
424,10,12,604,0,13,31,9447,250,410,-2,1,424
292,0,12,246,16,7,-10,-390,-91,-260,1,0,246
593,5,12,332,16,15,-3,-1075,-90,-125,2,0,332
352,17,12,697,1,2,127,2380,-95,-100,-2,0,697
520,4,7,184,13,7,-3,-370,4,10,2,0,184
504,13,5,426,2,7,-63,-1835,-246,-380,1,-1,426
21,12,7,602,0,9,-2,-55,-83,-129,-4,0,21
343,0,12,622,1,5,-4,-123,-20,-88,-2,0,343
224,16,10,228,17,13,87,3961,91,80,0,0,228
160,2,12,354,6,10,-1,-2167,-101,-160,-2,0,160
158,3,7,274,9,12,7,310,119,175,-2,1,158
141,17,7,538,14,12,62,2347,-72,-40,-3,-1,538
273,9,12,765,3,12,0,-10,4,21,-3,0,765
97,13,12,701,15,5,-7,-2300,-86,-80,-4,-1,701
603,0,9,452,9,13,10,193,169,220,1,0,603
514,3,16,640,14,12,6,1720,111,165,-1,0,514
542,17,2,615,6,12,36,2985,243,365,-1,1,542
274,9,12,615,6,12,3,-159,79,90,-2,0,615
792,7,2,498,5,16,3,310,3,10,2,0,792
291,0,7,54,0,13,0,-16,117,90,2,0,291
73,5,12,415,15,12,-9,-2105,-200,-275,-2,-1,415
531,11,8,659,9,16,7,78,107,175,-1,0,531
455,15,12,531,11,8,3,759,5,15,0,0,531
662,16,12,382,17,12,0,436,114,240,2,0,662
572,9,12,102,8,13,-4,-100,-51,-2,4,0,102
213,1,12,232,0,5,-5,-270,9,25,0,0,232
591,12,12,100,8,13,-2,309,328,135,4,0,100
470,17,12,258,11,14,-1,3,4,20,2,0,258
720,9,12,243,17,12,-2,5,-26,-75,4,0,720
157,11,7,525,11,10,-8,-2356,22,50,-3,1,157
1,9,13,687,1,16,-9,-631,-108,-172,-4,0,687
376,10,14,301,12,7,-2,17,-99,-130,0,0,301
665,3,12,567,12,12,3,73,12,35,0,0,567
790,11,12,124,12,12,-2,4250,8,24,5,0,124
356,6,12,436,6,12,0,742,103,161,-1,0,436
415,15,12,732,6,7,5,2055,86,81,-3,1,415
216,8,12,195,3,12,-1,-123,-41,70,0,0,216
520,4,7,700,16,5,-6,-2120,-16,-35,-1,-1,700
191,4,7,116,5,12,-8,-470,-17,-50,1,0,116
227,4,12,573,6,12,8,377,95,134,-3,0,573
83,15,10,742,9,12,-3,2090,37,-36,-5,0,742
661,16,12,366,2,7,-8,4,-112,-190,2,0,366
767,15,2,15,0,12,1,161,0,157,5,0,767
567,12,12,217,14,12,4,97,12,34,3,0,567
371,15,14,31,3,12,8,1480,49,120,2,0,31
163,14,12,470,17,12,17,1157,241,355,-3,1,163
696,1,2,576,17,12,4,210,-27,-78,0,0,576
496,12,12,319,12,12,-4,645,-48,30,1,0,496
676,11,12,614,10,1,11,1637,-57,-34,0,0,614
639,14,12,562,17,12,-5,-235,-87,-123,0,0,562
283,17,10,413,16,14,-1,-4681,-29,-65,0,0,413
227,4,12,32,3,12,6,187,-60,-35,1,0,32
606,0,13,360,10,12,18,1855,160,195,2,0,606
286,1,12,21,12,7,7,352,97,169,2,0,286
800,6,17,422,17,12,-28,-1570,-32,-70,3,0,422
498,5,16,199,17,4,8,455,96,275,2,0,498
214,1,7,380,15,0,-2,-104,10,50,-1,0,214
679,0,12,94,17,12,-3,-647,108,170,4,0,679
602,0,9,150,15,17,1,-2,62,25,4,0,602
163,14,12,675,11,12,15,1135,245,375,-4,1,163
684,10,8,467,17,12,-1,585,-112,-192,1,0,467
368,12,12,376,10,14,8,188,100,158,0,0,368
137,0,12,153,15,17,2,145,2,5,0,0,137
744,5,1,248,1,6,7,1010,-2,-5,4,0,248
283,17,10,336,5,14,2,504,97,125,0,0,336
282,17,10,288,12,12,2,-45,-5,-15,0,0,288
654,17,8,56,10,12,10,322,14,70,4,0,56
1,9,13,557,9,12,-26,-561,-174,-210,-4,0,557
543,6,16,762,13,2,-1,3485,97,106,-2,1,543
130,17,12,341,3,12,4,303,-74,-65,-2,0,341
65,6,12,523,11,12,11,1291,10,30,-3,0,65
175,17,12,563,17,12,8,-58,1,2,-3,0,175
157,11,7,25,12,12,14,519,210,327,0,1,157
308,0,17,110,3,12,-7,-649,-118,-211,2,0,110
107,17,12,213,1,12,-6,-205,-119,-200,-1,0,213
5,6,12,117,12,12,-6,-570,-15,-76,0,0,5
173,17,12,576,17,12,-4,-195,-111,-184,-3,0,576
296,17,9,412,16,14,3,-1475,69,60,0,0,296
749,16,8,682,5,12,-6,-335,-114,-185,1,0,682
285,1,12,44,6,12,-6,-63,-121,-285,2,0,44
494,2,10,384,12,12,16,942,123,180,1,0,494
31,3,12,692,1,7,-8,-335,-67,-190,-4,0,31
657,0,3,402,17,12,-3,-519,-5,-26,2,0,657
483,13,1,678,0,12,0,115,5,24,-1,0,483
372,17,10,607,9,4,1,13,2,8,-2,0,607
734,0,12,724,6,14,-12,-306,-165,-321,0,0,724
268,15,1,441,17,16,3,1175,31,70,-2,0,268
192,14,7,21,12,7,-1,2,14,69,1,0,192
62,5,12,576,17,12,-5,-10,-113,-193,-4,0,576
369,13,12,447,0,12,24,503,121,264,-1,0,369
344,0,12,323,12,4,4,157,113,210,0,0,344
689,12,7,137,0,12,-10,-445,-105,-150,4,0,137
426,2,7,83,15,10,56,-935,83,185,2,1,426
118,13,12,739,4,12,4,1,-62,-31,-5,0,739
325,12,12,299,9,1,-7,-486,-164,-220,0,0,299
327,1,8,406,17,12,-1,23,17,50,0,0,406
491,8,1,642,17,7,5,1025,109,180,-1,0,642
763,17,12,490,12,7,0,64,-78,-81,2,0,490
694,0,16,565,12,12,-8,60,22,64,0,0,694
199,17,4,231,0,15,-2,-120,-89,-255,0,0,199
16,0,7,55,0,13,-4,195,20,-55,0,0,55
451,3,12,598,17,10,-1,-200,6,14,-1,0,598
52,0,9,6,6,12,-8,-136,-85,-120,0,0,6
484,13,1,451,3,12,-4,-40,-67,-44,0,0,484
101,8,13,518,3,12,-2,-1385,-101,-135,-3,0,518
670,8,6,131,17,14,-5,-670,-52,-150,4,0,131
789,11,12,156,12,12,-11,-3605,-128,-236,5,0,156
368,12,12,344,0,12,7,226,9,58,0,0,368
232,0,5,405,17,15,5,306,5,15,-1,0,232
581,12,7,299,9,1,-1,-306,4,8,2,0,581
171,6,12,455,15,12,-7,-835,-31,-90,-2,0,455
656,17,12,37,13,10,-1,-284,-62,-35,4,0,37
680,10,3,721,9,5,-9,-790,-74,-59,-1,0,721
453,9,13,561,17,12,4,86,170,207,-1,0,453
344,0,12,173,17,12,0,82,88,86,1,0,344
526,12,12,701,15,5,-10,-2260,-20,-45,-1,-1,701
525,11,10,81,15,10,21,2710,179,230,3,0,525
365,12,7,244,11,7,-5,-148,-54,-20,1,0,244
295,17,9,290,0,12,6,225,47,135,0,0,295
595,5,12,401,11,17,0,-636,-12,-25,2,0,401
549,17,12,600,5,12,-11,-496,107,135,-1,0,549
82,15,10,278,6,5,1,855,-5,-15,-2,0,278
131,17,14,513,1,11,0,460,3,10,-3,0,513
375,17,1,505,13,5,-2,-116,-8,-22,-1,0,505
209,0,7,115,5,12,-3,-118,-81,-65,1,0,209
215,17,14,601,0,9,17,770,110,180,-3,0,601
503,13,1,662,16,12,7,105,21,60,-1,0,662
157,11,7,79,17,13,8,99,194,245,0,1,157
501,10,12,690,12,7,5,2590,5,15,-1,0,690
148,6,12,106,14,12,-7,-506,15,42,0,0,106
671,8,6,718,0,16,-5,-482,-36,-80,0,0,718
639,14,12,278,6,5,-6,-185,-84,-115,2,0,278
211,17,10,494,2,10,-5,-200,-119,-170,-2,0,494
760,15,17,396,11,12,6,792,115,200,3,0,760
445,12,12,764,17,12,-8,-153,-50,-250,-2,0,764
317,0,8,102,8,13,-7,-393,-142,-264,2,0,102
597,17,10,682,5,12,-6,-185,-45,-126,0,0,682
737,6,12,701,15,5,-4,-1785,-84,-73,1,-1,701
305,14,4,160,2,12,-10,169,37,-22,2,0,160
638,14,12,310,9,12,11,395,162,195,2,0,638
676,11,12,353,6,10,19,2360,116,180,2,0,676
454,15,12,55,0,13,-6,190,-88,-100,3,0,55
390,8,12,439,17,12,12,254,96,141,-1,0,439
315,0,10,115,5,12,-10,-443,-106,-189,2,0,115
364,9,1,302,17,7,7,679,112,205,0,0,364
513,1,11,162,2,7,-11,-1760,-91,-90,3,0,513
194,3,12,763,17,12,1,-5,-10,-50,-4,0,763
10,17,12,158,3,7,-11,-436,-198,-266,0,-1,158
754,4,12,434,9,12,-3,-815,20,57,2,0,434
692,1,7,211,17,10,-2,-355,28,80,3,0,692
239,11,10,41,4,12,-2,-10,-63,-73,1,0,239
130,17,12,226,4,12,2,267,8,40,-1,0,226
254,12,12,157,11,7,-3,158,-98,-115,1,-1,157
675,11,12,411,16,14,-1,-867,1,5,2,0,675
303,17,7,569,1,12,8,179,98,149,-2,0,569
567,12,12,362,10,2,-11,-673,-104,-150,2,0,362
547,14,12,675,11,12,10,771,209,295,-1,0,547
184,13,7,53,0,9,8,455,99,130,1,0,184
50,9,13,462,0,7,-1,-147,-10,-29,-3,0,462
658,0,3,226,4,12,2,65,105,172,3,0,658
558,6,12,428,16,14,2,88,-208,-292,2,-1,428
457,15,16,266,15,10,7,775,113,195,2,0,266
71,14,12,196,3,12,1,-135,-5,-10,-1,0,71
654,17,8,735,0,7,0,160,-118,-76,-1,0,735
104,15,10,190,4,12,85,2085,28,140,-1,0,104
487,15,12,376,10,14,0,-65,-2,-10,1,0,376
543,6,16,631,13,12,-2,3227,104,126,-1,1,543
759,15,17,70,14,12,-8,-255,-79,-94,5,0,70
439,17,12,523,11,12,-4,-207,-121,-211,0,0,523
107,17,12,711,2,11,-26,-3185,-232,-335,-4,-1,711
255,12,12,298,9,1,2,300,-31,-90,-1,0,255
68,17,5,621,1,5,7,422,160,162,-4,0,68
245,17,7,372,17,10,17,2181,112,177,-1,0,245
800,6,17,176,12,12,9,1890,227,385,4,1,800
498,5,16,134,11,14,-2,134,25,70,3,0,134
69,14,12,368,12,12,-4,-208,-98,-148,-2,0,368
29,13,12,217,14,12,15,19,-60,-48,-1,0,29
695,1,2,359,12,12,-3,123,-66,-60,2,0,359
472,12,12,456,15,16,7,-367,99,132,0,0,472
366,2,7,264,6,12,-10,-1774,-89,-90,1,-1,264
440,17,12,424,10,12,-27,-9270,-160,-265,1,-1,424
366,2,7,707,2,6,-21,-3094,-134,-190,-2,-1,707
333,16,15,221,0,16,9,2342,76,65,1,0,333
711,2,11,174,17,12,19,3000,155,255,3,1,711
726,17,12,775,2,12,3,81,82,105,0,0,726
478,8,12,87,17,14,-7,-741,1,5,3,0,478
609,9,12,557,9,12,-28,-564,-182,-248,0,0,557
760,15,17,764,17,12,0,607,75,0,0,0,760
678,0,12,372,17,10,0,58,3,17,2,0,372
250,17,2,692,1,7,6,1125,64,30,-3,0,250
389,8,12,202,17,12,-3,-189,-166,-205,1,0,202
791,7,2,771,4,12,-5,-155,-135,-280,0,0,771
635,12,12,697,1,2,-13,-1525,-105,-130,0,0,635
503,13,1,607,9,4,10,609,119,220,-1,0,503
437,6,5,5,6,12,3,135,80,96,3,0,437
343,0,12,449,3,12,2,82,98,137,-1,0,343
364,9,1,765,3,12,8,714,108,186,-3,0,765
590,10,16,141,17,7,-58,-1946,-11,-32,4,0,590
289,0,12,188,4,12,0,6,12,-23,1,0,289
538,14,12,52,0,9,0,-51,204,295,3,1,538
563,17,12,202,17,12,4,607,13,28,3,0,202
642,17,7,393,1,12,-7,-415,-102,-160,2,0,393
167,9,12,522,9,12,-1,-191,-120,-207,-2,0,522
127,17,12,352,17,12,-133,-3730,-21,-60,-2,0,127
649,3,7,452,9,13,2,38,94,148,1,0,649
175,17,12,292,0,12,16,773,167,325,-1,0,175
651,0,16,313,12,12,-4,-135,19,55,2,0,651
750,16,8,757,1,14,4,10,99,160,0,0,757
159,6,7,409,2,7,5,-426,-9,-20,-2,1,409
744,5,1,529,15,16,7,-2040,-11,-30,2,0,744
64,6,12,153,15,17,-6,-215,-103,-145,0,0,153
773,3,4,708,2,3,-27,-3428,-155,-249,1,-1,773
6,6,12,418,2,14,-3,-210,-128,-195,-2,-1,418
581,12,7,409,2,7,-3,-736,-50,-112,2,0,409
92,12,7,331,16,15,10,-208,-4,-20,-2,0,331
266,15,10,304,14,4,2,654,20,102,-1,0,266
344,0,12,156,12,12,-15,-4423,-38,-140,2,0,156
82,15,10,96,13,12,1,750,72,65,0,0,82
309,0,7,730,12,7,5,19,103,136,-3,0,730
683,2,12,346,13,12,12,1287,110,183,2,0,683
168,9,12,403,17,12,-5,-112,-28,-80,-1,0,168
160,2,12,205,9,7,10,3,-147,-160,-1,0,205
448,0,12,204,9,7,4,245,15,44,2,0,204
124,12,12,105,14,12,12,476,106,162,0,0,124
524,10,7,321,5,12,10,-439,132,273,1,0,524
601,0,9,699,0,6,-13,-435,-186,-240,0,0,699
283,17,10,226,4,12,9,741,181,235,1,0,283
294,17,9,305,14,4,-3,-176,-53,-58,0,0,305
489,12,12,498,5,16,-6,-296,-74,-305,0,0,498
572,9,12,265,17,12,-9,-1565,-87,-82,3,-1,572
28,12,7,548,17,12,8,349,-61,-38,-3,0,28
780,8,9,288,12,12,10,385,19,54,3,0,288
707,2,6,224,16,10,-60,-700,127,170,3,1,707
583,3,12,614,10,1,1,-168,-60,-22,0,0,614
490,12,7,542,17,2,-37,-3341,-162,-269,0,-1,542
615,6,12,34,10,12,-4,80,-95,-135,4,0,34
654,17,8,356,6,12,7,-474,-98,-135,2,0,356
759,15,17,443,12,7,-1,155,-58,-34,2,0,443
687,1,16,406,17,12,10,613,56,160,2,0,687
560,6,5,600,5,12,2,990,75,63,0,0,600
449,3,12,694,0,16,2,-235,-116,-221,-1,0,694
501,10,12,453,9,13,11,2855,-48,10,0,0,453
679,0,12,309,0,7,0,217,14,81,2,0,679
647,12,9,567,12,12,-3,48,-63,-35,0,0,647
642,17,7,604,0,13,1,2,9,45,0,0,604
585,15,12,757,1,14,5,985,79,102,-1,0,757
401,11,17,557,9,12,-19,876,1,2,-2,0,557
707,2,6,777,2,12,12,1795,36,80,-1,1,707
216,8,12,472,12,12,-5,-193,-82,-47,-2,0,472
683,2,12,160,2,12,-2,1357,110,185,4,0,160
595,5,12,681,5,12,5,670,157,155,0,0,681
