First_pokemon_id,Second_pokemon_id,Winner,Type 1_first,Type 2_first,HP_first,Attack_first,Defense_first,Sp. Atk_first,Sp. Def_first,Speed_first,Generation_first,Legendary_first,height_first,weight_first,base_experience_first,Type 1_second,Type 2_second,HP_second,Attack_second,Defense_second,Sp. Atk_second,Sp. Def_second,Speed_second,Generation_second,Legendary_second,height_second,weight_second,base_experience_second
198,110,198,9,12,75,80,95,90,100,50,2,0,4,58,221,3,12,60,50,70,80,80,140,1,0,12,666,172
152,760,760,15,17,30,80,90,55,45,55,1,0,5,115,71,15,17,72,105,115,54,86,68,6,0,13,960,175
174,646,646,17,12,65,80,80,59,63,58,2,0,11,250,142,11,12,71,95,85,110,95,79,5,0,13,575,241
438,59,59,6,5,76,104,71,104,71,108,4,0,12,550,240,12,12,65,70,60,65,65,115,1,0,10,320,154
614,443,614,10,1,95,117,80,65,70,92,5,0,15,963,234,12,7,55,75,50,40,40,80,4,0,6,155,119
789,127,127,11,12,55,69,85,32,35,28,6,0,10,995,61,17,12,55,65,95,95,45,85,1,0,12,250,154
565,214,214,12,12,60,85,69,60,69,77,5,0,11,270,147,1,7,60,85,42,85,42,91,2,0,5,21,81
158,635,635,3,7,90,90,85,125,90,100,1,1,16,526,261,12,12,75,95,60,65,60,115,5,0,5,75,165
386,21,21,8,12,44,75,35,63,33,45,3,0,6,23,59,12,7,40,45,40,35,35,56,1,0,3,18,50
408,404,404,2,12,65,95,100,60,50,50,3,0,11,1105,147,17,12,55,84,105,114,75,52,3,0,18,226,170
349,440,349,17,1,70,120,40,95,40,95,3,0,18,888,161,17,12,64,66,68,81,76,50,4,0,8,230,142
83,569,569,15,10,80,120,130,55,65,45,1,0,14,3000,223,1,12,41,50,37,50,37,66,5,0,4,101,56
173,609,173,17,12,50,65,64,44,48,43,2,0,6,95,63,9,12,45,35,50,70,50,30,5,0,5,66,56
770,572,572,15,11,123,77,72,99,92,58,6,0,27,2250,104,9,12,75,98,63,98,63,101,5,0,11,305,174
51,473,473,9,13,75,80,85,110,90,50,1,0,12,186,221,8,7,90,50,34,60,44,70,4,0,4,12,70
452,106,106,9,13,40,30,35,50,70,55,4,0,2,12,56,14,12,85,73,70,73,115,67,1,0,16,756,169
550,769,550,1,12,70,90,90,135,90,125,4,1,15,505,270,15,11,77,59,50,67,63,46,6,0,13,252,72
525,740,525,11,10,110,130,80,70,60,80,4,0,25,2910,239,4,12,78,65,68,112,154,75,6,0,11,100,248
464,762,762,0,7,70,80,102,80,102,40,4,0,12,385,166,13,2,65,75,90,97,123,44,6,0,18,815,173
572,45,572,9,12,75,98,63,98,63,101,5,0,11,305,174,12,4,115,45,20,45,25,20,1,0,5,55,95
569,741,569,1,12,41,50,37,50,37,66,5,0,4,101,56,9,12,66,65,48,62,57,52,6,0,9,310,70
193,28,28,14,7,65,75,70,95,70,95,2,0,15,150,165,12,7,65,90,65,61,61,100,1,0,12,380,155
247,445,247,1,6,45,60,30,80,50,65,2,0,6,108,66,12,12,59,45,40,35,40,31,4,0,5,200,50
435,44,44,9,10,95,109,105,75,85,56,4,0,22,3100,236,6,12,73,76,75,81,100,100,1,0,11,199,177
794,359,794,1,7,126,131,95,131,98,99,6,1,58,2030,306,12,12,60,60,60,60,60,60,3,0,11,50,126
196,758,758,3,12,90,75,85,115,90,55,2,0,14,615,230,1,14,86,92,88,68,75,73,6,0,15,470,169
451,790,451,3,12,80,120,79,95,79,70,4,0,14,420,235,11,12,95,117,184,44,46,28,6,0,20,5050,180
211,442,442,17,10,95,85,85,65,65,35,2,0,14,750,151,12,7,40,55,30,30,30,60,4,0,3,20,49
773,582,773,3,4,67,58,57,81,67,101,6,0,2,22,151,3,12,45,60,32,50,32,76,5,0,8,298,59
403,59,59,17,12,55,104,105,94,75,52,3,0,17,270,170,12,12,65,70,60,65,65,115,1,0,10,320,154
401,413,413,11,17,110,80,90,95,90,65,3,0,14,1506,239,16,14,80,135,130,95,90,70,3,0,16,5500,270
228,679,679,17,13,65,95,75,55,55,85,2,0,5,39,88,0,12,80,70,40,100,60,145,5,0,8,253,173
753,196,196,4,12,78,52,60,63,65,23,6,0,2,5,68,3,12,90,75,85,115,90,55,2,0,14,615,230
578,434,434,14,12,116,55,85,107,95,29,5,0,11,605,170,9,12,75,89,85,55,65,36,4,0,11,970,142
210,40,40,17,10,55,45,45,25,25,15,2,0,4,85,42,13,10,81,102,77,85,75,85,1,0,14,620,227
18,458,458,0,13,45,25,50,25,25,35,1,0,6,100,72,0,12,40,29,45,29,45,36,4,0,2,34,45
538,742,538,14,12,75,75,130,75,130,95,4,1,3,3,261,9,12,123,100,62,97,81,68,6,0,17,910,186
702,627,702,9,5,91,90,72,90,129,108,5,1,20,2000,261,17,15,74,108,133,83,65,32,5,0,12,810,173
403,412,403,17,12,55,104,105,94,75,52,3,0,17,270,170,16,14,60,75,100,55,80,50,3,0,12,2025,147
517,136,136,9,12,100,100,125,110,50,50,4,0,20,1286,187,6,12,65,95,57,100,85,93,1,0,13,445,173
465,89,465,3,12,60,45,70,45,90,95,4,0,4,39,142,3,16,25,35,70,95,55,45,1,0,3,60,65
505,502,505,13,5,83,106,65,86,65,85,4,0,13,444,172,13,0,40,50,90,30,55,65,4,0,8,120,66
601,644,644,0,9,45,53,70,40,60,42,5,0,3,25,62,11,12,36,50,50,65,60,44,5,0,4,57,61
548,525,525,17,12,80,80,80,80,80,80,4,0,4,31,216,11,10,110,130,80,70,60,80,4,0,25,2910,239
707,521,521,2,6,100,120,100,150,120,90,5,1,32,3300,306,0,7,86,76,86,116,56,95,4,0,19,515,180
14,62,62,0,12,45,30,35,20,20,45,1,0,3,29,39,5,12,40,80,35,35,45,70,1,0,5,280,61
728,501,728,12,12,38,36,38,32,36,57,6,0,4,50,47,10,12,108,112,118,68,72,47,4,0,20,3000,184
182,246,246,0,13,40,60,40,40,40,30,2,0,5,85,50,16,7,65,80,140,40,70,70,2,0,17,505,163
741,117,741,9,12,66,65,48,62,57,52,6,0,9,310,70,12,12,90,55,75,60,75,30,1,0,12,655,77
719,574,574,9,12,56,61,65,48,45,38,6,0,4,90,63,6,12,75,98,63,98,63,101,5,0,10,280,174
492,37,37,2,10,58,70,45,40,45,42,4,0,7,205,60,13,10,90,92,87,75,85,76,1,0,13,600,227
539,153,153,14,12,80,105,105,105,105,80,4,1,3,3,261,15,17,60,115,105,65,70,80,1,0,13,405,173
152,159,159,15,17,30,80,90,55,45,55,1,0,5,115,71,6,7,90,100,90,125,85,90,1,1,20,600,261
182,579,579,0,13,40,60,40,40,40,30,2,0,5,85,50,12,7,50,55,50,36,30,43,5,0,3,21,53
69,302,69,14,12,25,20,15,105,55,90,1,0,9,195,62,17,7,40,30,30,55,30,85,3,0,6,95,54
683,506,683,2,12,77,120,90,60,90,48,5,0,16,1390,170,9,12,74,100,72,90,72,46,4,0,14,270,159
2,619,2,9,13,60,62,63,80,80,60,1,0,10,130,142,0,15,50,65,85,35,35,55,5,0,3,145,65
735,255,735,0,7,80,52,50,90,50,89,6,0,12,170,185,12,12,55,20,35,20,45,75,2,0,12,580,88
70,800,70,14,12,40,35,30,120,70,105,1,0,13,565,140,6,17,80,110,120,130,90,70,6,1,17,1950,270
120,67,67,10,15,80,85,95,30,30,25,1,0,10,1150,69,17,12,65,65,65,50,50,90,1,0,10,200,135
68,397,397,17,5,90,95,95,70,90,70,1,0,13,540,230,11,12,80,80,80,80,80,80,3,0,15,2565,168
577,58,58,14,12,76,25,45,67,55,24,5,0,6,233,58,12,12,40,45,35,40,40,90,1,0,4,42,58
750,29,29,16,8,59,110,150,45,49,35,6,0,8,45,157,13,12,35,60,44,40,54,55,1,0,20,69,58
391,640,391,9,7,99,68,83,72,87,51,3,0,20,1000,161,14,12,65,40,50,125,60,30,5,0,6,80,130
211,737,211,17,10,95,85,85,65,65,35,2,0,14,750,151,6,12,86,68,72,109,66,106,6,0,15,815,177
462,694,694,0,7,70,94,50,94,50,66,4,0,9,233,148,0,16,58,109,112,48,48,109,5,0,3,330,169
615,652,615,6,12,70,90,45,15,45,50,5,0,6,375,63,9,13,69,55,45,55,55,15,5,0,2,10,59
247,594,594,1,6,45,60,30,80,50,65,2,0,6,108,66,5,12,85,105,85,40,50,40,5,0,12,400,142
729,586,586,12,10,85,56,77,50,77,78,6,0,10,424,148,15,12,85,135,130,60,80,25,5,0,17,2600,232
516,740,516,10,15,115,140,130,55,55,40,4,0,24,2828,241,4,12,78,65,68,112,154,75,6,0,11,100,248
440,525,525,17,12,64,66,68,81,76,50,4,0,8,230,142,11,10,110,130,80,70,60,80,4,0,25,2910,239
634,424,424,12,12,55,50,40,40,40,75,5,0,4,58,60,10,12,100,150,140,100,90,90,3,1,35,9500,302
317,294,317,0,8,1,90,45,30,30,40,3,0,8,12,83,17,9,40,30,30,40,50,30,3,0,5,26,44
463,790,790,0,7,30,30,42,30,42,70,4,0,3,55,49,11,12,95,117,184,44,46,28,6,0,20,5050,180
770,7,7,15,11,123,77,72,99,92,58,6,0,27,2250,104,6,7,78,84,78,109,85,100,1,0,17,905,240
454,469,469,15,12,67,125,40,30,30,58,4,0,9,315,70,9,12,70,60,70,87,78,85,4,0,5,93,158
241,731,241,17,15,55,55,85,65,85,35,2,0,6,50,144,6,7,62,73,55,56,52,84,6,0,7,160,134
688,190,688,12,12,95,110,95,40,95,55,5,0,16,946,172,4,12,35,20,65,40,65,20,2,0,3,15,49
271,21,271,6,7,106,130,90,110,154,90,2,1,38,1990,306,12,7,40,45,40,35,35,56,1,0,3,18,50
476,223,476,12,12,65,76,84,54,96,105,4,0,12,333,168,10,7,65,75,105,35,65,85,2,0,11,648,86
574,283,574,6,12,75,98,63,98,63,101,5,0,10,280,174,17,10,100,110,90,85,90,60,3,0,15,819,241
1,679,679,9,13,45,49,49,65,65,45,1,0,7,69,64,0,12,80,70,40,100,60,145,5,0,8,253,173
595,131,595,5,12,105,140,95,55,65,45,5,0,14,870,227,17,14,60,75,85,100,85,115,1,0,11,800,182
433,339,339,9,12,55,68,64,45,55,31,4,0,4,102,64,3,12,70,75,60,105,60,105,3,0,15,402,166
247,452,247,1,6,45,60,30,80,50,65,2,0,6,108,66,9,13,40,30,35,50,70,55,4,0,2,12,56
453,29,453,9,13,60,70,65,125,105,90,4,0,9,145,232,13,12,35,60,44,40,54,55,1,0,20,69,58
73,113,113,5,12,70,80,50,35,35,35,1,0,8,195,61,10,12,50,50,95,40,50,35,1,0,4,65,64
374,87,374,17,12,43,80,65,50,35,35,3,0,6,115,62,17,14,95,75,110,100,80,30,1,0,16,785,172
681,790,681,5,12,45,85,50,55,50,65,5,0,9,200,70,11,12,95,117,184,44,46,28,6,0,20,5050,180
181,765,181,0,7,55,35,50,55,110,85,2,0,14,356,137,3,12,44,38,33,61,43,70,6,0,5,60,58
584,498,498,15,12,55,75,85,25,25,15,5,0,4,180,56,5,16,70,110,70,115,70,90,4,0,12,540,184
586,590,590,15,12,85,135,130,60,80,25,5,0,17,2600,232,10,16,110,135,60,50,65,88,5,0,7,404,178
732,1,732,6,7,78,81,71,74,69,126,6,0,12,245,175,9,13,45,49,49,65,65,45,1,0,7,69,64
478,524,478,8,12,60,60,60,105,105,105,4,0,9,44,173,10,7,75,95,125,45,75,95,4,0,20,425,179
734,19,19,0,12,45,22,60,27,30,29,6,0,3,84,75,0,13,65,90,40,45,80,75,1,0,10,295,178
634,348,634,12,12,55,50,40,40,40,75,5,0,4,58,60,17,1,45,90,20,65,20,65,3,0,8,208,61
567,755,567,12,12,65,80,65,35,65,60,5,0,9,147,130,4,12,62,48,66,59,57,49,6,0,4,35,68
354,82,354,6,10,70,100,70,105,75,40,3,0,19,2200,161,15,10,55,95,115,45,45,35,1,0,10,1050,137
420,85,420,2,14,80,90,80,130,110,110,3,1,20,600,270,6,12,65,100,70,80,80,105,1,0,17,950,175
610,215,610,9,12,70,60,75,110,75,90,5,0,11,163,168,17,14,95,75,80,100,110,30,2,0,20,795,172
122,588,588,12,12,250,5,5,35,105,50,1,0,11,346,395,14,7,67,57,55,77,55,114,5,0,9,105,149
159,77,159,6,7,90,100,90,125,85,90,1,1,20,600,261,9,13,65,90,50,85,45,55,1,0,10,64,137
508,293,508,17,12,69,69,76,69,86,91,4,0,12,240,161,0,13,60,50,70,50,90,65,3,0,12,316,173
763,685,685,17,12,50,53,62,58,63,44,6,0,5,83,66,10,8,89,124,80,55,80,55,5,0,28,3300,169
428,203,428,16,14,100,100,100,100,100,100,3,1,3,11,270,9,7,35,35,40,35,55,50,2,0,4,5,50
509,199,509,17,7,45,20,50,60,120,50,4,0,10,650,69,17,4,70,20,50,20,50,40,2,0,4,85,88
310,48,48,9,12,60,40,60,40,60,35,3,0,4,45,59,13,7,75,80,70,65,75,90,1,0,16,550,159
80,314,314,17,13,80,70,65,80,120,100,1,0,16,550,180,12,12,150,160,100,95,65,100,3,0,20,1305,252
463,203,463,0,7,30,30,42,30,42,70,4,0,3,55,49,9,7,35,35,40,35,55,50,2,0,4,5,50
700,49,700,16,5,91,90,129,90,72,108,5,1,21,2500,261,9,13,45,50,55,75,65,30,1,0,5,54,64
73,485,73,5,12,70,80,50,35,35,35,1,0,8,195,61,16,14,57,24,86,24,86,23,4,0,5,605,60
627,314,314,17,15,74,108,133,83,65,32,5,0,12,810,173,12,12,150,160,100,95,65,100,3,0,20,1305,252
216,657,216,8,12,60,60,60,85,85,85,2,0,7,10,87,0,3,50,47,50,57,50,65,5,0,1,6,64
632,707,707,1,12,40,65,40,80,40,65,5,0,7,125,66,2,6,100,120,100,150,120,90,5,1,32,3300,306
692,331,692,1,7,110,65,105,55,95,80,5,0,12,395,179,16,15,50,70,100,40,40,30,3,0,4,600,66
11,309,309,17,12,59,63,80,65,80,58,1,0,10,225,142,0,7,70,60,62,80,82,60,3,0,8,36,159
483,22,483,13,1,63,63,47,41,41,74,4,0,4,192,66,12,7,63,60,55,50,50,71,1,0,11,300,122
665,170,170,3,12,65,85,70,75,70,40,5,0,12,220,142,6,12,39,52,43,60,50,65,2,0,5,79,62
39,299,299,13,12,61,72,57,55,55,65,1,0,9,195,128,9,1,90,100,60,90,60,80,3,0,13,596,216
761,762,762,13,17,50,60,60,60,60,30,6,0,5,73,64,13,2,65,75,90,97,123,44,6,0,18,815,173
441,1,441,17,16,84,86,88,111,101,60,4,0,17,845,239,9,13,45,49,49,65,65,45,1,0,7,69,64
434,137,137,9,12,75,89,85,55,65,36,4,0,11,970,142,0,12,65,125,100,55,70,85,1,0,15,550,175
700,433,700,16,5,91,90,129,90,72,108,5,1,21,2500,261,9,12,55,68,64,45,55,31,4,0,4,102,64
52,379,379,0,9,35,70,55,45,55,25,1,0,3,54,57,15,9,86,81,97,81,107,43,3,0,15,604,173
158,171,158,3,7,90,90,85,125,90,100,1,1,16,526,261,6,12,58,64,58,80,65,80,2,0,9,190,142
769,374,769,15,11,77,59,50,67,63,46,6,0,13,252,72,17,12,43,80,65,50,35,35,3,0,6,115,62
789,690,690,11,12,55,69,85,32,35,28,6,0,10,995,61,12,7,100,123,75,57,75,80,5,0,15,410,179
393,255,255,1,12,65,130,60,75,60,75,3,0,12,470,163,12,12,55,20,35,20,45,75,2,0,12,580,88
99,173,99,17,11,50,95,180,85,45,70,1,0,15,1325,184,17,12,50,65,64,44,48,43,2,0,6,95,63
58,253,58,12,12,40,45,35,40,40,90,1,0,4,42,58,12,12,85,80,90,105,95,60,2,0,6,325,180
226,289,226,4,12,60,80,50,40,40,30,2,0,6,78,60,0,12,45,45,35,20,30,20,3,0,3,36,56
365,609,365,12,7,45,40,60,40,75,50,3,0,4,12,62,9,12,45,35,50,70,50,30,5,0,5,66,56
409,532,409,2,7,95,135,80,110,80,100,3,0,15,1026,270,3,8,50,50,77,95,77,91,4,0,3,3,154
647,294,647,12,9,60,60,50,40,50,75,5,0,6,195,67,17,9,40,30,30,40,50,30,3,0,5,26,44
15,756,756,0,12,50,20,55,25,25,30,1,0,7,99,72,4,12,82,80,86,85,75,72,6,0,8,50,168
196,774,196,3,12,90,75,85,115,90,55,2,0,14,615,230,15,4,50,50,150,50,150,50,6,0,3,57,100
265,68,265,17,12,100,75,115,90,115,85,2,1,20,1870,261,17,5,90,95,95,70,90,70,1,0,13,540,230
564,749,749,12,12,45,55,39,35,39,42,5,0,5,116,51,16,8,45,80,100,35,37,28,6,0,8,20,65
750,248,248,16,8,59,110,150,45,49,35,6,0,8,45,157,1,6,75,90,50,110,80,95,2,0,14,350,175
454,302,302,15,12,67,125,40,30,30,58,4,0,9,315,70,17,7,40,30,30,55,30,85,3,0,6,95,54
323,574,574,12,4,50,20,40,20,40,20,3,0,2,20,38,6,12,75,98,63,98,63,101,5,0,10,280,174
262,67,67,12,12,255,10,10,75,135,55,2,0,15,468,608,17,12,65,65,65,50,50,90,1,0,10,200,135
291,666,291,0,7,60,70,50,100,50,65,3,0,10,284,178,3,12,85,115,80,105,80,50,5,0,21,805,232
126,494,494,17,12,30,40,70,70,25,60,1,0,4,80,59,2,10,108,130,95,80,85,102,4,0,19,950,270
252,108,108,10,12,90,120,120,60,60,50,2,0,11,1200,175,17,12,55,130,115,50,50,75,1,0,13,600,166
69,212,212,14,12,25,20,15,105,55,90,1,0,9,195,62,14,12,65,65,60,130,95,110,2,0,9,265,184
120,342,120,10,15,80,85,95,30,30,25,1,0,10,1150,69,3,12,60,40,50,75,85,95,3,0,4,42,142
224,173,173,16,10,75,85,200,55,65,30,2,0,92,4000,179,17,12,50,65,64,44,48,43,2,0,6,95,63
695,94,94,1,2,52,65,50,45,50,38,5,0,8,173,60,17,12,65,45,55,45,70,45,1,0,11,900,65
409,254,409,2,7,95,135,80,110,80,100,3,0,15,1026,270,12,12,73,95,62,85,65,85,2,0,14,712,163
195,607,607,3,12,70,55,55,80,60,45,2,0,8,133,128,9,4,40,27,60,37,50,66,5,0,3,6,56
127,81,127,17,12,55,65,95,95,45,85,1,0,12,250,154,15,10,40,80,100,30,30,20,1,0,4,200,60
698,336,336,0,6,55,85,55,50,55,60,5,0,11,288,72,5,14,60,60,75,60,75,80,3,0,13,315,144
409,376,409,2,7,95,135,80,110,80,100,3,0,15,1026,270,10,14,40,40,55,40,70,55,3,0,5,215,60
582,424,424,3,12,45,60,32,50,32,76,5,0,8,298,59,10,12,100,150,140,100,90,90,3,1,35,9500,302
521,268,521,0,7,86,76,86,116,56,95,4,0,19,515,180,15,1,100,134,110,95,100,61,2,0,20,2020,270
304,708,708,14,4,28,25,25,45,35,40,3,0,4,66,40,2,3,100,150,120,120,100,90,5,1,29,3450,306
385,492,492,12,12,60,90,70,60,120,40,3,0,10,220,154,2,10,58,70,45,40,45,42,4,0,7,205,60
560,70,560,6,5,110,123,65,100,65,65,5,0,16,1500,238,14,12,40,35,30,120,70,105,1,0,13,565,140
68,362,362,17,5,90,95,95,70,90,70,1,0,13,540,230,10,2,80,100,80,80,80,100,3,0,20,820,234
672,732,732,2,12,46,87,60,30,40,57,5,0,6,180,64,6,7,78,81,71,74,69,126,6,0,12,245,175
632,14,632,1,12,40,65,40,80,40,65,5,0,7,125,66,0,12,45,30,35,20,20,45,1,0,3,29,39
641,341,341,14,12,110,65,75,125,85,30,5,0,10,201,221,3,12,60,50,40,85,75,95,3,0,4,42,142
365,428,428,12,7,45,40,60,40,75,50,3,0,4,12,62,16,14,100,100,100,100,100,100,3,1,3,11,270
764,529,764,17,12,71,73,88,120,89,59,6,0,13,353,100,15,16,60,55,145,75,150,40,4,0,14,3400,184
397,161,397,11,12,80,80,80,80,80,80,3,0,15,2565,168,2,12,61,84,65,70,70,70,1,0,40,165,147
111,670,670,9,14,60,40,80,60,45,40,1,0,4,25,65,8,6,60,40,60,95,60,55,5,0,6,130,130
408,647,647,2,12,65,95,100,60,50,50,3,0,11,1105,147,12,9,60,60,50,40,50,75,5,0,6,195,67
516,107,107,10,15,115,140,130,55,55,40,4,0,24,2828,241,17,12,30,105,90,25,25,50,1,0,4,65,65
622,736,736,1,5,65,90,115,45,115,58,5,0,11,300,171,6,12,62,50,58,73,54,72,6,0,6,135,74
212,128,212,14,12,65,65,60,130,95,110,2,0,9,265,184,17,12,45,67,60,35,50,63,1,0,6,150,64
685,648,648,10,8,89,124,80,55,80,55,5,0,28,3300,169,12,9,80,100,70,60,70,95,5,0,19,925,166
406,420,420,17,12,43,30,55,40,65,97,3,0,6,87,116,2,14,80,90,80,130,110,110,3,1,20,600,270
501,689,689,10,12,108,112,118,68,72,47,4,0,20,3000,184,12,7,70,83,50,37,50,60,5,0,5,105,70
413,580,413,16,14,80,135,130,95,90,70,3,0,16,5500,270,12,7,62,77,62,50,42,65,5,0,6,150,125
74,277,277,5,12,80,100,70,50,60,45,1,0,15,705,142,6,12,45,60,40,70,50,45,3,0,4,25,62
376,196,196,10,14,40,40,55,40,70,55,3,0,5,215,60,3,12,90,75,85,115,90,55,2,0,14,615,230
292,510,510,0,12,50,35,55,25,25,15,3,0,7,115,72,9,11,60,62,50,62,60,40,4,0,10,505,67
282,186,282,17,10,70,85,70,60,70,50,3,0,7,280,142,17,3,125,58,58,76,76,67,2,0,12,225,161
384,699,699,12,12,70,70,70,70,70,70,3,0,3,8,147,0,6,85,60,65,135,105,100,5,0,16,460,248
295,741,741,17,9,60,50,50,60,70,50,3,0,12,325,119,9,12,66,65,48,62,57,52,6,0,9,310,70
346,790,346,13,12,70,43,53,43,53,40,3,0,4,103,60,11,12,95,117,184,44,46,28,6,0,20,5050,180
45,323,323,12,4,115,45,20,45,25,20,1,0,5,55,95,12,4,50,20,40,20,40,20,3,0,2,20,38
89,778,778,3,16,25,35,70,95,55,45,1,0,3,60,65,16,4,57,80,91,80,87,75,6,0,2,30,165
151,238,151,15,17,70,60,125,115,70,55,1,0,10,350,173,6,15,50,50,120,80,80,30,2,0,8,550,151
774,667,774,15,4,50,50,150,50,150,50,6,0,3,57,100,14,12,55,55,55,85,55,30,5,0,5,90,67
266,301,301,15,10,50,64,50,45,50,41,2,0,6,720,60,12,7,60,85,60,50,50,125,3,0,7,198,159
602,375,375,0,9,55,63,90,50,80,42,5,0,5,73,133,17,1,63,120,85,90,55,55,3,0,11,328,164
31,490,490,3,12,35,55,40,50,50,90,1,0,4,60,112,12,7,76,65,45,92,42,91,4,0,5,19,144
92,182,92,12,7,35,85,45,35,35,75,1,0,14,392,62,0,13,40,60,40,40,40,30,2,0,5,85,50
588,390,588,14,7,67,57,55,77,55,114,5,0,9,105,149,8,12,40,70,130,60,130,25,3,0,16,306,159
476,434,476,12,12,65,76,84,54,96,105,4,0,12,333,168,9,12,75,89,85,55,65,36,4,0,11,970,142
360,426,426,10,12,45,100,45,45,45,10,3,0,7,150,58,2,7,105,150,90,150,90,95,3,1,70,2065,306
101,21,21,8,13,45,50,45,115,55,95,1,0,16,1,142,12,7,40,45,40,35,35,56,1,0,3,18,50
267,182,267,15,10,70,84,70,65,70,51,2,0,12,1520,144,0,13,40,60,40,40,40,30,2,0,5,85,50
10,17,17,17,12,44,48,65,50,64,43,1,0,5,90,63,0,13,40,35,30,20,20,50,1,0,3,32,39
244,177,177,11,7,45,55,45,65,45,75,2,0,9,160,116,12,12,85,76,64,45,55,90,2,0,18,325,145
209,465,465,0,7,65,65,45,75,45,95,2,0,12,380,78,3,12,60,45,70,45,90,95,4,0,4,39,142
778,760,778,16,4,57,80,91,80,87,75,6,0,2,30,165,15,17,72,105,115,54,86,68,6,0,13,960,175
192,721,192,14,7,40,50,45,70,45,70,2,0,2,20,64,9,5,88,107,122,74,75,64,6,0,16,900,239
555,443,443,9,12,45,45,55,45,55,63,5,0,6,81,62,12,7,55,75,50,40,40,80,4,0,6,155,119
538,82,538,14,12,75,75,130,75,130,95,4,1,3,3,261,15,10,55,95,115,45,45,35,1,0,10,1050,137
123,434,123,9,12,65,55,115,100,40,60,1,0,10,350,87,9,12,75,89,85,55,65,36,4,0,11,970,142
597,627,597,17,10,75,65,55,65,55,69,5,0,8,170,134,17,15,74,108,133,83,65,32,5,0,12,810,173
409,56,409,2,7,95,135,80,110,80,100,3,0,15,1026,270,10,12,10,55,25,35,45,95,1,0,2,8,53
458,301,301,0,12,40,29,45,29,45,36,4,0,2,34,45,12,7,60,85,60,50,50,125,3,0,7,198,159
65,644,65,6,12,90,110,80,100,80,95,1,0,19,1550,194,11,12,36,50,50,65,60,44,5,0,4,57,61
584,319,319,15,12,55,75,85,25,25,15,5,0,4,180,56,12,12,84,71,43,71,43,48,3,0,10,405,126
262,210,210,12,12,255,10,10,75,135,55,2,0,15,468,608,17,10,55,45,45,25,25,15,2,0,4,85,42
116,492,116,5,12,50,105,79,35,110,76,1,0,14,502,159,2,10,58,70,45,40,45,42,4,0,7,205,60
75,480,480,5,12,90,130,80,65,85,55,1,0,16,1300,227,12,12,49,55,42,42,37,85,4,0,5,39,62
750,656,656,16,8,59,110,150,45,49,35,6,0,8,45,157,17,12,165,75,80,40,45,65,5,0,12,316,165
453,174,453,9,13,60,70,65,125,105,90,4,0,9,145,232,17,12,65,80,80,59,63,58,2,0,11,250,142
375,509,375,17,1,63,120,85,90,55,55,3,0,11,328,164,17,7,45,20,50,60,120,50,4,0,10,650,69
791,203,791,7,2,40,30,35,45,40,55,6,0,5,80,49,9,7,35,35,40,35,55,50,2,0,4,5,50
480,541,541,12,12,49,55,42,42,37,85,4,0,5,39,62,16,2,100,120,120,150,100,90,4,1,54,6830,306
385,157,157,12,12,60,90,70,60,120,40,3,0,10,220,154,11,7,90,85,100,95,125,85,1,1,17,554,261
331,648,648,16,15,50,70,100,40,40,30,3,0,4,600,66,12,9,80,100,70,60,70,95,5,0,19,925,166
566,34,34,12,12,45,60,45,25,45,55,5,0,4,41,55,10,12,75,100,110,45,55,65,1,0,10,295,158
86,502,502,17,14,90,65,65,40,40,15,1,0,12,360,63,13,0,40,50,90,30,55,65,4,0,8,120,66
214,435,214,1,7,60,85,42,85,42,91,2,0,5,21,81,9,10,95,109,105,75,85,56,4,0,22,3100,236
300,354,300,12,7,40,55,30,30,30,85,3,0,3,23,54,6,10,70,100,70,105,75,40,3,0,19,2200,161
438,630,438,6,5,76,104,71,104,71,108,4,0,12,550,240,13,12,50,50,62,40,62,65,5,0,6,310,66
209,397,209,0,7,65,65,45,75,45,95,2,0,12,380,78,11,12,80,80,80,80,80,80,3,0,15,2565,168
582,666,582,3,12,45,60,32,50,32,76,5,0,8,298,59,3,12,85,115,80,105,80,50,5,0,21,805,232
52,780,780,0,9,35,70,55,45,55,25,1,0,3,54,57,8,9,85,110,76,65,82,56,6,0,15,710,166
492,417,417,2,10,58,70,45,40,45,42,4,0,7,205,60,16,12,80,75,150,75,150,50,3,1,19,2050,261
519,581,581,6,12,75,95,67,125,95,83,4,0,16,680,243,12,7,80,115,80,65,55,93,5,0,12,290,220
11,771,771,17,12,59,63,80,65,80,58,1,0,10,225,142,4,12,95,65,65,110,130,60,6,0,10,235,184
286,313,313,1,12,70,90,70,60,60,70,3,0,10,370,147,12,12,80,80,80,55,55,90,3,0,14,465,154
79,633,633,17,13,40,40,35,50,100,70,1,0,9,455,67,1,12,60,105,60,120,60,105,5,0,16,811,179
435,83,435,9,10,95,109,105,75,85,56,4,0,22,3100,236,15,10,80,120,130,55,65,45,1,0,14,3000,223
565,55,55,12,12,60,85,69,60,69,77,5,0,11,270,147,0,13,70,65,60,90,75,90,1,0,15,125,158
313,754,313,12,12,80,80,80,55,55,90,3,0,14,465,154,4,12,101,72,72,99,89,29,6,0,8,155,162
247,685,247,1,6,45,60,30,80,50,65,2,0,6,108,66,10,8,89,124,80,55,80,55,5,0,28,3300,169
698,215,698,0,6,55,85,55,50,55,60,5,0,11,288,72,17,14,95,75,80,100,110,30,2,0,20,795,172
